set_number,theme,actual_growth,is_avoid,baseline_prob,f2_tuned_prob,baseline_flagged,f2_flagged
43215,Disney,6.98,0,0.4054324714692533,0.15637465045876384,0,0
71480,DREAMZzz,2.09,1,0.514040448880192,0.08095754089267063,1,0
71813,NINJAGO,6.78,0,0.12352622285272744,0.021897039640428665,0,0
43262,Disney,5.16,0,0.5199361849871338,0.16814095653810995,1,0
75313,Star Wars,24.67,0,0.12226481846665029,0.022542744650604213,0,0
10957,Duplo,8.36,0,0.2143582441345051,0.05952878847539791,0,0
75341,Star Wars,7.07,0,0.031004500133399213,0.0019868474285126667,0,0
75309,Star Wars,9.11,0,0.05614304822016635,0.0023536597492933835,0,0
31148,Creator,3.72,1,0.9160150513556599,0.99262421730854,1,1
75252,Star Wars,19.42,0,0.07819462208745506,0.0042286499360388065,0,0
10313,Icons,4.74,1,0.7048695574487446,0.8777822309331579,1,1
71380,Super Mario,8.199999809265137,0,0.2193204058739004,0.2222619480064967,0,0
75248,Star Wars,8.539999961853027,0,0.12415015943206724,0.03769939105924494,0,0
76173,Super Heroes,19.889999389648438,0,0.047255154460089294,0.008729932782488025,0,0
31218,Art,8.0,0,0.16700743167878032,0.024459145278813505,0,0
76916,SPEED CHAMPIONS,9.39,0,0.03454703599659716,0.006685732381932303,0,0
76907,SPEED CHAMPIONS,12.74,0,0.036804481328313855,0.006663232853242129,0,0
42144,Technic,2.25,1,0.5052522970444637,0.367895607363468,1,1
77241,SPEED CHAMPIONS,6.61,0,0.14832272042887,0.20374775242304993,0,0
42123,Technic,0.01,1,0.8678584771417699,0.7975481521537178,1,1
10696,Classic,1.6,1,0.8425481749031414,0.9487407305549075,1,1
42184,Technic,4.09,1,0.8087866054458381,0.9375976667844588,1,1
10312,Creator,11.38,0,0.03893787756747106,0.0015012182521606584,0,0
42162,Technic,19.7,0,0.42227138980164025,0.519229651728748,0,1
40648,Holiday & Event,4.45,1,0.745671288247228,0.8928073784959911,1,1
10304,Creator,11.63,0,0.09981424684151674,0.0261424906432515,0,0
76911,SPEED CHAMPIONS,10.46,0,0.06594754012171063,0.01263084634056124,0,0
31113,Creator,9.03,0,0.4012632211645261,0.037895192987724736,0,0
60305,Town,5.28,0,0.2815625044418523,0.050968279834804876,0,0
76900,SPEED CHAMPIONS,8.4,0,0.09583346384134171,0.04469493723698685,0,0
10270,Creator,13.43,0,0.019973976078598545,0.003085510212352158,0,0
10272,Creator,16.47,0,0.10694396709651,0.044082304894602055,0,0
21326,LEGO Ideas (CUUSOO),26.77,0,0.17158304179496495,0.10755860232475076,0,0
42115,Technic,4.09,1,0.5293488310491191,0.778546357515708,1,1
21318,LEGO Ideas (CUUSOO),5.86,0,0.0352402611958868,0.0030608049408054616,0,0
21320,LEGO Ideas (CUUSOO),10.28,0,0.113741586483277,0.012432680078938335,0,0
40346,LEGO Brand,2.11,1,0.457178667276479,0.622146704564907,0,1
41425,Friends,3.63,1,0.9477560090287157,0.9952698088174061,1,1
10271,Creator,4.28,1,0.37307881468350657,0.23271622309096726,0,0
11010,Classic,7.93,0,0.36466971788481106,0.29166167649658276,0,0
10273,Creator,7.7,0,0.2190876661497912,0.09792964063342668,0,0
10275,Creator,12.62,0,0.07723802341628601,0.005485277584692631,0,0
11007,Classic,14.18,0,0.14403109721880214,0.04886279002469909,0,0
11008,Classic,4.06,1,0.7711899448937707,0.9746104001047389,1,1
11009,Classic,2.36,1,0.8065681572155239,0.9501690809566973,1,1
11011,Classic,7.99,0,0.4720424578329368,0.4616462644108774,0,1
11717,Classic,8.24,0,0.4406488991856615,0.19131850721927934,0,0
21051,Architecture,16.22,0,0.0576181096737709,0.011501509872721602,0,0
21052,Architecture,10.25,0,0.05030235692318168,0.021038923157322666,0,0
10276,Sculptures,35.4,0,0.04450171437906454,0.0039755334105211525,0,0
10915,DUPLO,10.58,0,0.09791702599922632,0.014108815990597944,0,0
10909,DUPLO,9.89,0,0.4307614626499479,0.1469722202825326,0,0
10917,DUPLO,10.14,0,0.14519127535280416,0.022085647009556404,0,0
10920,DUPLO,15.28,0,0.10097515208611917,0.014061794889159656,0,0
10919,DUPLO,10.92,0,0.09890143558785382,0.0321481640903738,0,0
10921,DUPLO,10.96,0,0.10335590309275013,0.006341106908567123,0,0
10922,DUPLO,17.99,0,0.029984092488754416,0.0012166815069965264,0,0
10924,DUPLO,11.24,0,0.12509912606632057,0.007094948211543586,0,0
10925,DUPLO,9.25,0,0.11438665435288853,0.017696066997597692,0,0
10926,DUPLO,11.8,0,0.3338273568251023,0.0894153968637132,0,0
10927,DUPLO,7.43,0,0.03377613969539935,0.008228963239398871,0,0
10928,DUPLO,6.48,0,0.36206392896239503,0.34161493901768786,0,1
10929,DUPLO,11.0,0,0.2600138750574823,0.30695324834671933,0,1
10930,DUPLO,10.21,0,0.0590115527467542,0.004024996758863041,0,0
10931,DUPLO,4.74,1,0.5457030567002865,0.7017743653008525,1,1
10932,DUPLO,18.12,0,0.3347355531746859,0.16830038435548886,0,0
10933,DUPLO,10.36,0,0.3783868101832976,0.20612610669231643,0,0
11006,Classic,13.06,0,0.06620094252284095,0.01507679671738773,0,0
10934,DUPLO,0.87,1,0.7198218895585239,0.8481955441631758,1,1
21054,Architecture,35.4,0,0.04627255503055348,0.015198810104718411,0,0
21156,Minecraft,11.71,0,0.024804470235101957,0.002800660087796634,0,0
21157,Minecraft,4.77,1,0.013651013760578885,0.0038715562192052338,0,0
21158,Minecraft,7.12,0,0.5814360606261256,0.6730731715095247,1,1
21159,Minecraft,12.26,0,0.27983559015294646,0.08779360215758272,0,0
21160,Minecraft,8.94,0,0.4388431028120592,0.448963861550969,0,1
21161,Minecraft,4.39,1,0.17309777131043524,0.7502905718208931,0,1
21162,Minecraft,10.84,0,0.1634343781747962,0.08836633571586737,0,0
21163,Minecraft,35.4,0,0.10896149081724683,0.022651805847774212,0,0
21165,Minecraft,19.22,0,0.1540424299972492,0.029816099466820335,0,0
21166,Minecraft,9.28,0,0.49743624456473295,0.39388991691308484,0,1
21167,Minecraft,2.7,1,0.08395110841621199,0.3047134136261498,0,1
21321,LEGO Ideas (CUUSOO),18.89,0,0.04198691459180366,0.033594091963425346,0,0
21322,LEGO Ideas (CUUSOO),15.42,0,0.05984815341485884,0.007495132879970737,0,0
10906,DUPLO,5.64,0,0.8183388170181808,0.9655362095832537,1,1
30628,Harry Potter,15.44,0,0.06744741486671961,0.005662028495525028,0,0
31099,Creator,7.73,0,0.11009523423091869,0.010938287764148458,0,0
31100,Creator,9.15,0,0.12062733704730047,0.007967800701730005,0,0
31101,Creator,1.49,1,0.8081985280381402,0.9183718725158833,1,1
31102,Creator,12.13,0,0.10565363458420234,0.01407793107024399,0,0
31103,Creator,4.27,1,0.9331950021305772,0.9943470248031794,1,1
31104,Creator,2.68,1,0.9513856893628717,0.9948881037061563,1,1
31105,Creator,3.58,1,0.921234059295917,0.9868002478483128,1,1
31107,Creator,5.52,0,0.39466680607045534,0.45636582274562826,0,1
31108,Creator,1.36,1,0.7782563479557093,0.9002670213316514,1,1
31109,Creator,4.27,1,0.8162240726588915,0.9775725790193066,1,1
31197,Art,6.86,0,0.1508729509743675,0.03168796610249127,0,0
31198,Art,11.7,0,0.01783801997922954,0.004076633099266705,0,0
31199,Art,11.8,0,0.040943073798820555,0.016168674898888763,0,0
31200,Art,10.48,0,0.0390596104404442,0.006454455390605114,0,0
40372,Town,4.940000057220459,1,0.8309964344783223,0.9597138094730816,1,1
40374,NINJAGO,9.850000381469727,0,0.12230652324043624,0.037636443008631316,0,0
40377,BrickHeadz,35.4,0,0.012408884684162241,0.0005957565889552571,0,0
40378,BrickHeadz,24.38,0,0.017039494664005794,0.003784819404575361,0,0
40379,BrickHeadz,17.72,0,0.09325957897488282,0.12648293070955094,0,0
40380,BrickHeadz,7.16,0,0.16869885459677453,0.022375583618820475,0,0
40381,BrickHeadz,14.55,0,0.05721227318080271,0.016174669133634738,0,0
40382,Holiday & Event,35.4,0,0.007834921678269179,4.338415928101542e-05,0,0
40383,BrickHeadz,6.89,0,0.11235997948670914,0.00638445034244476,0,0
40384,BrickHeadz,11.06,0,0.03857341562880911,0.002222177314889891,0,0
40386,Brick Sketches,2.22,1,0.5079446461217703,0.5620506740738825,1,1
40385,School Supplies,10.52,0,0.08306606969902802,0.2084009503042123,0,0
40373,Collectible Minifigures,4.01,1,0.6177503171879221,0.8158065244221895,1,1
40391,Brick Sketches,9.51,0,0.05007310237130697,0.00588154512737657,0,0
40393,LEGO Brand,7.57,0,0.7227902213508408,0.917703824989811,1,1
60445,Town,3.9,1,0.9793171858267361,0.999109567928445,1,1
41250,Trolls World Tour,0.71,1,0.22011064245472403,0.07148438772582713,0,0
41251,Trolls World Tour,6.4,0,0.880489391730959,0.96996117325538,1,1
41252,Trolls World Tour,6.28,0,0.8982625382168754,0.965679812467696,1,1
41253,Trolls World Tour,3.68,1,0.7959533314558027,0.8758467265826689,1,1
41254,Trolls World Tour,4.59,1,0.7476766772420541,0.7565686771439092,1,1
41255,Trolls World Tour,4.73,1,0.8510955906516005,0.9631963482637281,1,1
41256,Trolls World Tour,2.64,1,0.5290012626783737,0.7923667011840141,1,1
41258,Trolls World Tour,0.8,1,0.6888270858013038,0.7313347711313455,1,1
41389,Friends,5.67,0,0.12491533948157127,0.04622513851136043,0,0
41390,Friends,2.6,1,0.9865264010238031,0.9989312814595962,1,1
41391,Friends,6.16,0,0.022415112157252386,0.005707138025415582,0,0
41392,Friends,4.08,1,0.9937479128581366,0.999590588760971,1,1
41393,Friends,3.4,1,0.9751234519976115,0.997937908957364,1,1
41394,Friends,10.3,0,0.03674180918762181,0.004035691897816833,0,0
41395,Friends,5.83,0,0.03209071644905295,0.007567919883811685,0,0
41396,Friends,4.25,1,0.8942240949383791,0.9743000602939708,1,1
41397,Friends,3.6700000762939453,1,0.949636647730706,0.9947781798767455,1,1
41398,Friends,3.94,1,0.9683311994317738,0.9978238667868751,1,1
41400,Friends,2.690000057220459,1,0.9646115268953399,0.9886263024588028,1,1
41401,Friends,9.829999923706055,0,0.015342165855532306,0.0031095697194950486,0,0
41403,Friends,6.89,0,0.019514105547615533,0.003704021202393783,0,0
41405,Friends,5.87,0,0.020591579407802384,0.004127561207555368,0,0
41406,Friends,6.3,0,0.019494931534011134,0.003021825215360751,0,0
41407,Friends,4.31,1,0.8236461168433175,0.8591043243875893,1,1
41408,Friends,5.54,0,0.02325534270851665,0.010658732967613218,0,0
41409,Friends,5.96,0,0.022251565251118318,0.0026179315967708662,0,0
41410,Friends,4.57,1,0.6426341952812159,0.5302330699618142,1,1
41411,Friends,2.43,1,0.9621005288341761,0.9927352731151449,1,1
41412,Friends,5.08,0,0.37680481681937705,0.16450782040868023,0,0
41413,Friends,6.51,0,0.035460041707267645,0.00244872929798727,0,0
41414,Friends,7.27,0,0.026525975450181146,0.010967147150780317,0,0
41420,Holiday & Event,5.64,0,0.6845240790846011,0.6306785390150651,1,1
41421,Friends,2.86,1,0.9698539791612516,0.994294191804795,1,1
41422,Friends,6.91,0,0.03386418522752243,0.004498208469675143,0,0
60442,Town,3.9,1,0.9629694618094893,0.9964038943608086,1,1
77248,Speed Champions,4.74,1,0.8805294558272792,0.9911757453459356,1,1
41423,Friends,4.93,1,0.8836367342696323,0.954456985854286,1,1
41424,Friends,2.23,1,0.9868688926090852,0.9975411519742956,1,1
41426,Friends,6.18,0,0.04617021861232397,0.01037535477024615,0,0
41427,Friends,6.56,0,0.019060056267451362,0.013321827702334917,0,0
41428,Friends,2.75,1,0.9914612786501971,0.9991892734391887,1,1
41429,Friends,2.86,1,0.9641765049094683,0.9843727512938486,1,1
41430,Friends,5.43,0,0.07690290755892246,0.06809783606527879,0,0
60253,Town,13.02,0,0.16477165315249587,0.019344297257533248,0,0
41431,Friends,11.7,0,0.06075007890790876,0.027635245861305616,0,0
41432,Friends,3.0,1,0.9949221898564863,0.998741117944316,1,1
41433,Friends,1.39,1,0.9835421676169653,0.9980554912657876,1,1
41434,Friends,5.27,0,0.03571660188021659,0.03184160724136938,0,0
41435,Friends,5.72,0,0.04092643180544893,0.013709183439178511,0,0
41436,Friends,9.51,0,0.017419399184706506,0.002905373879837457,0,0
41437,Friends,6.22,0,0.027813160983092586,0.005147049975586527,0,0
41438,Friends,10.33,0,0.021448773552463097,0.0021384063192595444,0,0
41900,Dots,11.19,0,0.4948342284059072,0.22245886671382473,0,0
41901,Dots,3.63,1,0.659312713472811,0.8078980009867454,1,1
41902,Dots,3.42,1,0.4820177879335797,0.9126548814409653,0,1
41903,Dots,3.83,1,0.6375327595642692,0.922045615469268,1,1
41904,Dots,1.55,1,0.7238992598371169,0.9448612989635167,1,1
41905,Dots,5.9,0,0.3386938185674514,0.14726865554690202,0,0
41906,Dots,2.12,1,0.7758814210187098,0.9404564684015239,1,1
41907,Dots,4.58,1,0.6117388410833754,0.8468545908535637,1,1
41908,Dots,8.78,0,0.18471151281928275,0.03398283979074187,0,0
41912,Dots,6.51,0,0.4876051421921368,0.12862590455119727,0,0
41913,Dots,5.66,0,0.5901555470213216,0.4194507322993249,1,1
41914,Dots,3.43,1,0.78596123954142,0.9771666023420567,1,1
41915,Dots,2.08,1,0.5157243856061784,0.8234897902449926,1,1
42101,Technic,10.47,0,0.16603137558515133,0.019570554032874637,0,0
42102,Technic,5.96,0,0.4024415472796374,0.1220602130560656,0,0
42103,Technic,5.46,0,0.5142955823076903,0.6035134367855689,1,1
42104,Technic,6.46,0,0.35283516237934637,0.2146887083448556,0,0
42105,Technic,6.36,0,0.6906665453225854,0.7112177500969517,1,1
42107,Technic,1.25,1,0.8761946687743629,0.9489207535119728,1,1
42108,Technic,14.74,0,0.05606835421256527,0.01968741254437743,0,0
42109,Technic,8.61,0,0.221271239580968,0.1449183156948581,0,0
42111,Technic,23.48,0,0.3603903024933506,0.22424065608476418,0,0
42112,Technic,4.73,1,0.5727928195749095,0.6587685263469131,1,1
42113,Technic,23.62,0,0.026992875664274222,0.00994460316874748,0,0
42114,Technic,10.75,0,0.23980997245830163,0.13334328148601482,0,0
43178,Disney,0.68,1,0.7821011810941769,0.812738828319557,1,1
43179,Disney,2.73,1,0.1885293313826964,0.5834011513726411,0,1
43180,Disney,1.81,1,0.7341566441786953,0.9536118731609937,1,1
43182,Disney,1.88,1,0.43021252917543973,0.6934708553868727,0,1
43183,Disney,12.73,0,0.1142377613320022,0.005657772614174073,0,0
43187,Disney,35.4,0,0.04114989393604109,0.0007480023892128423,0,0
43188,Disney,7.53,0,0.03315879304430055,0.004589962706081014,0,0
43173,Disney,9.1,0,0.06535228767706457,0.006360881625389119,0,0
43174,Disney,6.44,0,0.13411577194784596,0.019478818968153223,0,0
43175,Disney,9.53,0,0.277817095324096,0.07878497476701918,0,0
43176,Disney,13.38,0,0.21557525972658087,0.014598613225774097,0,0
43177,Disney,13.95,0,0.12019569121957664,0.021646385412099737,0,0
45026,Educational & Dacta,3.91,1,0.07995338079340172,0.007529693951952501,0,0
45027,Educational & Dacta,8.92,0,0.15644004531331226,0.019730153886206473,0,0
45028,Educational & Dacta,30.04,0,0.697154175650082,0.8669709433779319,1,1
45029,Educational & Dacta,7.98,0,0.21081611929789498,0.09678507917403609,0,0
45030,Educational & Dacta,9.52,0,0.26583603243936044,0.10874062616694519,0,0
45602,Educational & Dacta,8.15,0,0.3328101999506688,0.040273562254162856,0,0
45604,Educational & Dacta,5.52,0,0.4177800474266131,0.03913135744366222,0,0
45606,Educational & Dacta,11.46,0,0.5276501820770553,0.2613014634363701,1,0
45610,Educational & Dacta,8.47,0,0.540384251472462,0.18991768515162566,1,0
45611,Educational & Dacta,9.57,0,0.09658195064964051,0.05268652771021947,0,0
45680,Educational & Dacta,8.86,0,0.15100162407362125,0.07812914621321888,0,0
45813,FIRST LEGO League,5.92,0,0.15844578091625328,0.026656498217420964,0,0
45601,Educational & Dacta,7.43,0,0.2526328093845677,0.11615692913246725,0,0
45603,Educational & Dacta,11.33,0,0.35931919210023944,0.37512432259113865,0,1
45605,Educational & Dacta,7.19,0,0.295065760707378,0.0726004513262313,0,0
45678,Educational & Dacta,5.78,0,0.3836222452800899,0.10126646458128882,0,0
51515,MINDSTORMS,18.97,0,0.039795997864069094,0.01167673418448484,0,0
60241,Town,5.81,0,0.1596540846367318,0.01577002406349113,0,0
60242,Town,4.64,1,0.9461831730238628,0.9962367265147155,1,1
60243,Town,7.74,0,0.2621017455259689,0.05278368811948894,0,0
60244,Town,2.7,1,0.8990420277709514,0.9902174697731257,1,1
60251,Town,7.85,0,0.06474766807904468,0.010459608183628736,0,0
60252,Town,12.04,0,0.08995968927051362,0.030698540020130918,0,0
60254,Town,5.64,0,0.16003638785208293,0.028665376430105763,0,0
60255,Town,6.53,0,0.08565583605076628,0.007688700517115181,0,0
60256,Town,5.71,0,0.5009851884945218,0.19757585554079743,1,0
60257,Town,6.71,0,0.43300341626400446,0.22533997678304377,0,0
60258,Town,1.78,1,0.9333219656255438,0.9831343035031901,1,1
60260,Town,3.64,1,0.9572075121345799,0.9962515016215582,1,1
60261,Town,7.23,0,0.2774401853689517,0.039831824531100415,0,0
60262,Town,14.37,0,0.42328554537867,0.052821172375491186,0,0
60263,Town,10.67,0,0.025853801388249782,0.003229406432240722,0,0
60264,Town,3.28,1,0.8168558950926057,0.9729827021918356,1,1
60265,Town,3.5,1,0.8382413159998097,0.9669613999685741,1,1
60266,Town,12.46,0,0.32258735372120334,0.09346374236376424,0,0
60267,Town,8.45,0,0.267923092780875,0.047288593205999846,0,0
60268,Holiday & Event,4.12,1,0.706178023217914,0.9113488116660997,1,1
60270,Town,8.32,0,0.2318837021277543,0.03800291488452376,0,0
60271,Town,8.13,0,0.12652281145970293,0.030691218998085187,0,0
60272,Town,4.84,1,0.5757105475593229,0.9056308412779175,1,1
60273,Town,6.2,0,0.22223109967109292,0.05658097408760468,0,0
60274,Town,6.46,0,0.2925158283304319,0.11035996286128401,0,0
66635,Super Heroes,9.46,0,0.1336140042249023,0.1262740469774609,0,0
66636,Town,5.26,0,0.7770497199369024,0.8325231170642527,1,1
66637,Town,9.06,0,0.055273159644435244,0.0088003518385339,0,0
66640,City,10.96,0,0.2502077374505742,0.05674952384783718,0,0
66642,Dots,4.68,1,0.6510641596129584,0.7618146700744686,1,1
10958,Duplo,1.38,1,0.4192168383080618,0.7565907861523257,0,1
60247,Town,3.92,1,0.9463149062184164,0.9958732502316386,1,1
60249,Town,18.49,0,0.03391251168470245,0.005859260730874812,0,0
60250,Town,15.04,0,0.06195260446502876,0.009934058693586587,0,0
60248,Town,3.66,1,0.9635769355138148,0.9965464243722041,1,1
66643,Town,2.13,1,0.9129247660768294,0.9850226788577748,1,1
66645,City,2.61,1,0.7041803201736209,0.9469688198537388,1,1
66646,Minecraft,14.93,0,0.36239904321062427,0.3948053651372591,0,1
66647,Speed Champions,10.6,0,0.12885667993724698,0.08591782888027946,0,0
70427,Hidden Side,4.82,1,0.434213092243488,0.3908181269004244,0,1
70428,Hidden Side,0.22,1,0.9083724614618499,0.9969638703045531,1,1
70429,Hidden Side,3.22,1,0.8515738277968171,0.9835497045635351,1,1
70430,Hidden Side,1.76,1,0.9405899381701226,0.9858352798866976,1,1
70431,Hidden Side,3.17,1,0.8709203823727482,0.9698510191949903,1,1
70432,Hidden Side,3.9,1,0.7669953803889091,0.9356341012023519,1,1
70433,Hidden Side,3.16,1,0.7420721775180484,0.9062131726484584,1,1
70434,Hidden Side,4.18,1,0.8646961822258341,0.8819508000443037,1,1
70435,Hidden Side,5.84,0,0.9585798373449119,0.9831985996240983,1,1
70436,Hidden Side,7.49,0,0.3607125269510013,0.10190288996129923,0,0
70437,Hidden Side,9.74,0,0.40847774507385815,0.5950397809456461,0,1
70686,NINJAGO,13.51,0,0.08262767311425581,0.04828924779815122,0,0
70687,NINJAGO,9.49,0,0.06330908311647462,0.062381209255924684,0,0
71360,Super Mario,7.46,0,0.3329407221850564,0.3989087273316911,0,1
71362,Super Mario,4.32,1,0.8477991185105594,0.9799042898167271,1,1
71363,Super Mario,4.33,1,0.8521058758643051,0.9776188227872773,1,1
71364,Super Mario,4.32,1,0.6984191926147291,0.9624248870631331,1,1
71365,Super Mario,1.07,1,0.9085945687024651,0.9908226795564681,1,1
71366,Super Mario,4.32,1,0.6225891828847928,0.9429298642928549,1,1
71367,Super Mario,4.32,1,0.8716013596368063,0.9912663859996534,1,1
71368,Super Mario,4.32,1,0.5733139035686247,0.940897849887515,1,1
71369,Super Mario,4.28,1,0.7780476285800036,0.9719495942532348,1,1
71370,Super Mario,35.4,0,0.10529665730524758,0.06781419375703907,0,0
71027,Collectible Minifigures,8.3,0,0.476217190528557,0.46888068498632357,0,1
66648,Promotional,5.2,0,0.38659405698147925,0.3794445691411246,0,1
66649,Promotional,9.29,0,0.5994463440920701,0.375926530160657,1,1
66650,Promotional,9.15,0,0.5541805662922504,0.22493250292508438,1,0
70685,NINJAGO,13.33,0,0.07648598017556954,0.047081098195322635,0,0
71374,Super Mario,26.44,0,0.18523907904800227,0.014678015471388486,0,0
71376,Super Mario,2.06,1,0.8408762745734233,0.982054578563512,1,1
71377,Super Mario,4.32,1,0.8754029104899369,0.9823130080900616,1,1
71701,NINJAGO,5.86,0,0.057615975890113635,0.02107431903524359,0,0
71703,NINJAGO,4.18,1,0.7596453178143884,0.8360901430375,1,1
71710,NINJAGO,4.06,1,0.11684031223292278,0.04339306084114161,0,0
71711,NINJAGO,10.35,0,0.08114100171494211,0.06520534972938352,0,0
71712,NINJAGO,9.87,0,0.058931104208357524,0.006920067955734055,0,0
71713,NINJAGO,5.83,0,0.05624728888095363,0.009956660876369657,0,0
71714,NINJAGO,24.72,0,0.019382757258745758,0.0020853907981098346,0,0
71715,NINJAGO,24.55,0,0.03621825293754482,0.004062773412174252,0,0
71716,NINJAGO,23.33,0,0.023580060190435303,0.007859212491782381,0,0
71717,NINJAGO,11.95,0,0.08547801348784535,0.013552686021777647,0,0
71718,NINJAGO,15.11,0,0.018864624047933154,0.0018712199604215796,0,0
71719,NINJAGO,5.68,0,0.2260317664945646,0.029262656682443575,0,0
71720,NINJAGO,10.83,0,0.027083273389689588,0.00277440426157128,0,0
71721,NINJAGO,25.47,0,0.015853010304888723,0.0013177356315721498,0,0
71722,NINJAGO,15.66,0,0.0373594907441443,0.003974322414470011,0,0
75263,Star Wars,10.66,0,0.04577386693260273,0.005245389573690189,0,0
75265,Star Wars,5.31,0,0.027930094162126533,0.014699414016887768,0,0
75266,Star Wars,11.93,0,0.043052549932262645,0.008579067484026853,0,0
75267,Star Wars,7.52,0,0.6177084543477679,0.4487041898583842,1,1
75268,Star Wars,7.72,0,0.25884007380541424,0.007840764138011063,0,0
10907,DUPLO,7.17,0,0.30322460026261816,0.3219652936540553,0,1
71372,Super Mario,28.59,0,0.02860448320388587,0.007517082694166196,0,0
71699,NINJAGO,14.68,0,0.008878110204909695,0.002706426665053078,0,0
71702,NINJAGO,16.56,0,0.004965033749534851,0.0010549291241892505,0,0
71700,NINJAGO,13.44,0,0.010087137044094502,0.0004814145582614319,0,0
71704,NINJAGO,13.41,0,0.02546842728487095,0.005422789676138647,0,0
71705,NINJAGO,17.07,0,0.007763344175243039,0.0006543428547826449,0,0
71706,NINJAGO,12.41,0,0.05864222758343297,0.03504411473996341,0,0
71707,NINJAGO,16.65,0,0.048556228676169974,0.012771478046989268,0,0
71709,NINJAGO,13.42,0,0.057385417637905244,0.06325772386619065,0,0
75264,Star Wars,18.52,0,0.026100106925381807,0.009134778830835267,0,0
75269,Star Wars,29.98,0,0.016277308717588243,0.0043388884310474616,0,0
75270,Star Wars,8.82,0,0.04247307378245891,0.006849667670406241,0,0
75271,Star Wars,12.94,0,0.07770453477994803,0.01481285740930398,0,0
75272,Star Wars,5.55,0,0.15081289615591498,0.025527984558265777,0,0
75273,Star Wars,6.28,0,0.07248405791697143,0.006774333179942198,0,0
75274,Star Wars,35.4,0,0.02274890273968862,0.002603587475590125,0,0
75275,Star Wars,11.69,0,0.03222776590053023,0.0032491389405744165,0,0
75277,Star Wars,16.84,0,0.1004231355448001,0.024068544886023283,0,0
75278,Star Wars,7.35,0,0.09846446786881442,0.004248791235356248,0,0
75281,Star Wars,35.4,0,0.05018963846102542,0.042304012512906546,0,0
75283,Star Wars,9.41,0,0.24884010134442253,0.013098465953537619,0,0
75284,Star Wars,3.51,1,0.6929362865818909,0.9328347841781769,1,1
75286,Star Wars,20.18,0,0.02139667274131149,0.007272090758344495,0,0
75288,Star Wars,29.71,0,0.13587385031947896,0.11393480491834375,0,0
75290,Star Wars,15.19,0,0.073130363661975,0.04561179754662648,0,0
75291,Star Wars,7.93,0,0.04103551004823416,0.010740782453926618,0,0
75292,Star Wars,4.22,1,0.8531847606690638,0.9781088387683934,1,1
75294,Star Wars,28.02,0,0.025944786728450606,0.005836823286246411,0,0
75318,Star Wars,4.6,1,0.8014299975829144,0.8497538787194097,1,1
75549,Despicable Me and Minions,14.09,0,0.027942689991590566,0.00036707576104353366,0,0
75551,Despicable Me and Minions,18.76,0,0.2997013340297215,0.2146235308793049,0,0
75939,Jurassic World,8.84,0,0.2308703951161291,0.18937272578157163,0,0
75940,Jurassic World,7.2,0,0.35833469101791127,0.7501677984605165,0,1
75941,Jurassic World,26.22,0,0.10314749043605928,0.0209954063452944,0,0
75942,Jurassic World,4.54,1,0.6285113321095316,0.6120171628943136,1,1
75966,Harry Potter,6.48,0,0.037685927126380775,0.01964631938554521,0,0
75967,Harry Potter,3.84,1,0.08686553167522723,0.2063602755990931,0,0
75968,Harry Potter,6.63,0,0.6631842296626825,0.3100060880605045,1,1
75969,Harry Potter,6.57,0,0.37121488144493914,0.2598912714904741,0,0
75978,Harry Potter,21.73,0,0.03329502773647223,0.004320789576025013,0,0
75979,Harry Potter,10.69,0,0.06370859034727516,0.05334487630646183,0,0
10908,DUPLO,9.24,0,0.057502787782606396,0.006496163313816715,0,0
75317,BrickHeadz,5.47,0,0.07128770284684588,0.019505177520925603,0,0
75276,Star Wars,35.4,0,0.030436479820233796,0.00830873263344479,0,0
75980,Harry Potter,6.24,0,0.19657133794977022,0.031272068366244875,0,0
75981,Holiday & Event,4.73,1,0.717169361517244,0.4950654558442685,1,1
76140,Super Heroes,13.56,0,0.03567692210569827,0.006554742064316164,0,0
76141,Super Heroes,16.82,0,0.016084616743899507,0.0016430901442832952,0,0
76142,Super Heroes,3.41,1,0.053740684811061,0.07656876203984943,0,0
76143,Super Heroes,6.7,0,0.06966587139246118,0.019764120978917547,0,0
76146,Super Heroes,10.31,0,0.01575142233648103,0.003329533162747949,0,0
76147,Super Heroes,9.43,0,0.029583211298897696,0.005857637942447282,0,0
76148,Super Heroes,11.8,0,0.024228953975766403,0.01100829925416598,0,0
76149,Super Heroes,5.67,0,0.08603344549293013,0.045905484726954895,0,0
76150,Super Heroes,15.4,0,0.0122296568517456,0.0038670929885373097,0,0
76151,Super Heroes,13.31,0,0.04045208220301468,0.006675683488955245,0,0
76152,Super Heroes,1.74,1,0.24080311947235303,0.321406862692802,0,1
76153,Super Heroes,8.11,0,0.038033586225490586,0.007187302421856489,0,0
76157,Super Heroes,6.44,0,0.1793959404808362,0.057811765798093294,0,0
76159,Super Heroes,5.25,0,0.43749438534157037,0.6807450940488419,0,1
76160,Super Heroes,20.13,0,0.12929499988272758,0.04737668379659768,0,0
76161,Super Heroes,9.41,0,0.05181257589011996,0.006048965593601508,0,0
76163,Super Heroes,13.46,0,0.015458612827352078,0.0018036051037977011,0,0
76165,Super Heroes,21.35,0,0.02870440047691006,0.0019921112782754747,0,0
76167,Super Heroes,16.85,0,0.025721499997107874,0.012777650077774328,0,0
76895,SPEED CHAMPIONS,12.04,0,0.13005894045270988,0.00928889979377941,0,0
